cid,qid,correct,record_time
418,398,f,2024-02-06
418,399,f,2024-02-06
418,400,f,2024-02-06
418,401,f,2024-02-06
418,402,t,2024-02-06
418,403,f,2024-02-06
418,404,t,2024-02-06
418,405,f,2024-02-06
418,406,f,2024-02-06
418,407,f,2024-02-06
418,408,t,2024-02-06
418,409,f,2024-02-06
418,410,f,2024-02-06
418,411,t,2024-02-06
418,412,t,2024-02-06
418,413,t,2024-02-06
418,414,f,2024-02-06
418,415,f,2024-02-06
418,416,t,2024-02-06
418,417,t,2024-02-06
418,418,f,2024-02-06
418,419,t,2024-02-06
418,420,t,2024-02-06
418,421,f,2024-02-06
418,422,f,2024-02-06
418,423,t,2024-02-06
418,424,f,2024-02-06
418,425,t,2024-02-06
418,426,f,2024-02-06
418,427,t,2024-02-06
418,428,f,2024-02-06
418,429,t,2024-02-06
418,430,t,2024-02-06
418,431,f,2024-02-06
418,432,t,2024-02-06
418,433,t,2024-02-06
418,434,t,2024-02-06
418,435,t,2024-02-06
418,436,f,2024-02-06
418,437,f,2024-02-06
418,438,f,2024-02-06
418,439,f,2024-02-06
418,440,t,2024-02-06
418,441,t,2024-02-06
418,442,f,2024-02-06
418,443,f,2024-02-06
418,444,f,2024-02-06
418,445,f,2024-02-06
418,446,f,2024-02-06
418,447,t,2024-02-06
418,448,f,2024-02-06
418,449,t,2024-02-06
418,450,f,2024-02-06
418,451,t,2024-02-06
418,452,t,2024-02-06
418,453,f,2024-02-06
418,454,t,2024-02-06
418,455,f,2024-02-06
418,456,t,2024-02-06
418,457,t,2024-02-06
418,458,f,2024-02-06
418,459,f,2024-02-06
418,460,t,2024-02-06
418,461,t,2024-02-06
418,462,f,2024-02-06
418,463,t,2024-02-06
418,464,f,2024-02-06
418,465,t,2024-02-06
418,466,f,2024-02-06
418,467,f,2024-02-06
418,468,f,2024-02-06
418,469,t,2024-02-06
418,470,f,2024-02-06
418,471,t,2024-02-06
418,472,t,2024-02-06
418,473,t,2024-02-06
418,474,t,2024-02-06
418,475,t,2024-02-06
418,476,t,2024-02-06
418,477,f,2024-02-06
418,478,f,2024-02-06
418,479,f,2024-02-06
418,480,t,2024-02-06
418,481,t,2024-02-06
418,482,t,2024-02-06
418,483,t,2024-02-06
418,484,f,2024-02-06
418,485,f,2024-02-06
418,486,f,2024-02-06
418,487,t,2024-02-06
418,488,t,2024-02-06
418,489,t,2024-02-06
418,490,t,2024-02-06
418,491,f,2024-02-06
418,492,t,2024-02-06
418,493,f,2024-02-06
418,494,f,2024-02-06
418,495,t,2024-02-06
418,496,t,2024-02-06
418,497,t,2024-02-06
418,498,t,2024-02-06
418,499,f,2024-02-06
418,500,t,2024-02-06
418,501,t,2024-02-06
418,502,f,2024-02-06
418,503,t,2024-02-06
418,504,f,2024-02-06
418,505,t,2024-02-06
418,506,f,2024-02-06
418,507,f,2024-02-06
418,508,f,2024-02-06
418,509,t,2024-02-06
418,510,f,2024-02-06
418,511,t,2024-02-06
418,512,t,2024-02-06
418,513,t,2024-02-06
418,514,f,2024-02-06
418,515,f,2024-02-06
418,516,f,2024-02-06
418,517,f,2024-02-06
418,518,f,2024-02-06
418,519,f,2024-02-06
418,520,t,2024-02-06
418,521,t,2024-02-06
418,522,t,2024-02-06
418,523,f,2024-02-06
418,524,f,2024-02-06
418,525,f,2024-02-06
418,526,f,2024-02-06
418,527,f,2024-02-06
418,528,t,2024-02-06
418,529,f,2024-02-06
418,530,t,2024-02-06
418,531,f,2024-02-06
418,532,t,2024-02-06
418,533,f,2024-02-06
418,534,f,2024-02-06
418,535,f,2024-02-06
418,536,f,2024-02-06
418,537,t,2024-02-06
418,538,t,2024-02-06
418,539,t,2024-02-06
418,540,t,2024-02-06
418,541,f,2024-02-06
418,542,t,2024-02-06
418,543,f,2024-02-06
418,544,f,2024-02-06
418,545,f,2024-02-06
418,546,t,2024-02-06
418,547,f,2024-02-06
418,548,f,2024-02-06
418,549,t,2024-02-06
418,550,t,2024-02-06
418,551,t,2024-02-06
418,552,t,2024-02-06
418,553,f,2024-02-06
418,554,t,2024-02-06
418,555,t,2024-02-06
418,556,f,2024-02-06
418,557,f,2024-02-06
418,558,f,2024-02-06
418,559,f,2024-02-06
418,560,f,2024-02-06
418,561,f,2024-02-06
418,562,f,2024-02-06
418,563,t,2024-02-06
418,564,f,2024-02-06
418,565,f,2024-02-06
418,566,t,2024-02-06
418,567,f,2024-02-06
418,568,f,2024-02-06
418,569,f,2024-02-06
418,570,t,2024-02-06
418,571,f,2024-02-06
418,572,t,2024-02-06
418,573,t,2024-02-06
418,574,f,2024-02-06
418,575,t,2024-02-06
418,576,f,2024-02-06
418,577,t,2024-02-06
418,578,t,2024-02-06
418,579,f,2024-02-06
418,580,f,2024-02-06
418,581,f,2024-02-06
418,582,t,2024-02-06
418,583,f,2024-02-06
418,584,f,2024-02-06
418,585,t,2024-02-06
418,586,f,2024-02-06
418,587,t,2024-02-06
418,588,t,2024-02-06
418,589,t,2024-02-06
418,590,f,2024-02-06
418,591,f,2024-02-06
418,592,f,2024-02-06
418,593,t,2024-02-06
418,594,t,2024-02-06
418,595,f,2024-02-06
418,596,f,2024-02-06
418,597,t,2024-02-06
418,598,t,2024-02-06
418,599,f,2024-02-06
418,600,t,2024-02-06
418,601,f,2024-02-06
418,602,t,2024-02-06
418,603,t,2024-02-06
418,604,t,2024-02-06
418,605,t,2024-02-06
418,606,f,2024-02-06
418,607,f,2024-02-06
418,608,f,2024-02-06
418,609,f,2024-02-06
418,610,t,2024-02-06
418,611,t,2024-02-06
418,612,t,2024-02-06
418,613,t,2024-02-06
418,614,f,2024-02-06
418,615,t,2024-02-06
418,616,t,2024-02-06
418,617,t,2024-02-06
418,618,f,2024-02-06
418,619,t,2024-02-06
418,620,t,2024-02-06
418,621,f,2024-02-06
418,622,t,2024-02-06
418,623,t,2024-02-06
418,624,t,2024-02-06
418,625,t,2024-02-06
418,626,f,2024-02-06
418,627,t,2024-02-06
418,628,f,2024-02-06
418,629,t,2024-02-06
418,630,f,2024-02-06
418,631,t,2024-02-06
418,632,t,2024-02-06
418,633,t,2024-02-06
418,634,f,2024-02-06
418,635,t,2024-02-06
418,636,f,2024-02-06
418,637,t,2024-02-06
418,638,f,2024-02-06
418,639,f,2024-02-06
418,640,f,2024-02-06
418,641,t,2024-02-06
418,642,t,2024-02-06
418,643,t,2024-02-06
418,644,f,2024-02-06
418,645,f,2024-02-06
418,646,t,2024-02-06
418,647,f,2024-02-06
418,648,f,2024-02-06
418,649,f,2024-02-06
418,650,f,2024-02-06
418,651,t,2024-02-06
418,652,f,2024-02-06
418,653,f,2024-02-06
418,654,t,2024-02-06
418,655,f,2024-02-06
418,656,f,2024-02-06
418,657,t,2024-02-06
418,658,t,2024-02-06
418,659,f,2024-02-06
418,660,t,2024-02-06
418,661,t,2024-02-06
418,662,t,2024-02-06
418,663,t,2024-02-06
418,664,f,2024-02-06
418,665,f,2024-02-06
418,666,t,2024-02-06
418,667,f,2024-02-06
418,668,f,2024-02-06
418,669,f,2024-02-06
418,670,t,2024-02-06
418,671,t,2024-02-06
418,672,f,2024-02-06
418,673,t,2024-02-06
418,674,f,2024-02-06
418,675,f,2024-02-06
418,676,t,2024-02-06
418,677,t,2024-02-06
418,678,t,2024-02-06
418,679,t,2024-02-06
418,680,f,2024-02-06
418,681,f,2024-02-06
418,682,f,2024-02-06
418,683,f,2024-02-06
418,684,t,2024-02-06
418,685,t,2024-02-06
418,686,t,2024-02-06
418,687,t,2024-02-06
418,688,t,2024-02-06
418,689,t,2024-02-06
418,690,f,2024-02-06
418,691,f,2024-02-06
418,692,f,2024-02-06
418,693,f,2024-02-06
418,694,t,2024-02-06
418,695,t,2024-02-06
418,696,t,2024-02-06
418,697,f,2024-02-06
418,698,t,2024-02-06
418,699,t,2024-02-06
418,700,f,2024-02-06
418,701,f,2024-02-06
418,702,t,2024-02-06
418,703,t,2024-02-06
418,704,f,2024-02-06
418,705,f,2024-02-06
418,706,t,2024-02-06
418,707,t,2024-02-06
418,708,t,2024-02-06
418,709,f,2024-02-06
418,710,t,2024-02-06
418,711,f,2024-02-06
418,712,t,2024-02-06
418,713,t,2024-02-06
418,714,t,2024-02-06
418,715,t,2024-02-06
418,716,t,2024-02-06
418,717,t,2024-02-06
418,718,t,2024-02-06
418,719,f,2024-02-06
418,720,f,2024-02-06
418,721,t,2024-02-06
418,722,t,2024-02-06
418,723,t,2024-02-06
418,724,t,2024-02-06
418,725,t,2024-02-06
418,726,f,2024-02-06
418,727,t,2024-02-06
418,728,f,2024-02-06
418,729,f,2024-02-06
418,730,f,2024-02-06
418,731,t,2024-02-06
418,732,f,2024-02-06
418,733,f,2024-02-06
418,734,f,2024-02-06
418,735,t,2024-02-06
418,736,f,2024-02-06
418,737,f,2024-02-06
418,738,t,2024-02-06
418,739,f,2024-02-06
418,740,t,2024-02-06
418,741,t,2024-02-06
418,742,t,2024-02-06
418,743,f,2024-02-06
418,744,t,2024-02-06
418,745,t,2024-02-06
418,746,t,2024-02-06
418,747,t,2024-02-06
418,748,t,2024-02-06
418,749,t,2024-02-06
418,750,f,2024-02-06
418,751,t,2024-02-06
418,752,f,2024-02-06
418,753,f,2024-02-06
418,754,f,2024-02-06
418,755,f,2024-02-06
418,756,f,2024-02-06
418,757,t,2024-02-06
418,758,t,2024-02-06
418,759,t,2024-02-06
418,760,f,2024-02-06
418,761,t,2024-02-06
418,762,t,2024-02-06
418,763,t,2024-02-06
418,764,f,2024-02-06
418,765,t,2024-02-06
418,766,t,2024-02-06
418,767,t,2024-02-06
418,768,t,2024-02-06
418,769,f,2024-02-06
418,770,t,2024-02-06
418,771,f,2024-02-06
418,772,t,2024-02-06
418,773,t,2024-02-06
418,774,t,2024-02-06
418,775,f,2024-02-06
418,776,t,2024-02-06
418,777,t,2024-02-06
418,778,f,2024-02-06
418,779,f,2024-02-06
418,780,t,2024-02-06
419,391,f,2024-02-06
419,392,t,2024-02-06
419,393,f,2024-02-06
419,394,f,2024-02-06
419,395,f,2024-02-06
419,396,f,2024-02-06
419,397,f,2024-02-06
419,398,t,2024-02-06
419,399,f,2024-02-06
419,400,t,2024-02-06
419,401,f,2024-02-06
419,402,t,2024-02-06
419,403,t,2024-02-06
419,404,f,2024-02-06
419,405,f,2024-02-06
419,406,t,2024-02-06
419,407,f,2024-02-06
419,408,t,2024-02-06
419,409,f,2024-02-06
419,410,f,2024-02-06
419,411,t,2024-02-06
419,412,f,2024-02-06
419,413,t,2024-02-06
419,414,f,2024-02-06
419,415,f,2024-02-06
419,416,f,2024-02-06
419,417,t,2024-02-06
419,418,t,2024-02-06
419,419,t,2024-02-06
419,420,t,2024-02-06
419,421,f,2024-02-06
419,422,f,2024-02-06
419,423,t,2024-02-06
419,424,f,2024-02-06
419,425,t,2024-02-06
419,426,f,2024-02-06
419,427,t,2024-02-06
419,428,f,2024-02-06
419,429,t,2024-02-06
419,430,t,2024-02-06
419,431,f,2024-02-06
419,432,t,2024-02-06
419,433,t,2024-02-06
419,434,t,2024-02-06
419,435,f,2024-02-06
419,436,t,2024-02-06
419,437,t,2024-02-06
419,438,t,2024-02-06
419,439,f,2024-02-06
419,440,t,2024-02-06
419,441,f,2024-02-06
419,442,f,2024-02-06
419,443,f,2024-02-06
419,444,f,2024-02-06
419,445,f,2024-02-06
419,446,t,2024-02-06
419,447,t,2024-02-06
419,448,t,2024-02-06
419,449,t,2024-02-06
419,450,f,2024-02-06
419,451,t,2024-02-06
419,452,f,2024-02-06
419,453,t,2024-02-06
419,454,f,2024-02-06
419,455,t,2024-02-06
419,456,f,2024-02-06
419,457,t,2024-02-06
419,458,f,2024-02-06
419,459,f,2024-02-06
419,460,t,2024-02-06
419,461,t,2024-02-06
419,462,f,2024-02-06
419,463,f,2024-02-06
419,464,t,2024-02-06
419,465,f,2024-02-06
419,466,f,2024-02-06
419,467,f,2024-02-06
419,468,f,2024-02-06
419,469,t,2024-02-06
419,470,f,2024-02-06
419,471,f,2024-02-06
419,472,f,2024-02-06
419,473,t,2024-02-06
419,474,t,2024-02-06
419,475,f,2024-02-06
419,476,f,2024-02-06
419,477,f,2024-02-06
419,478,f,2024-02-06
419,479,f,2024-02-06
419,480,f,2024-02-06
419,481,t,2024-02-06
419,482,t,2024-02-06
419,483,t,2024-02-06
419,484,f,2024-02-06
419,485,f,2024-02-06
419,486,t,2024-02-06
419,487,f,2024-02-06
419,488,t,2024-02-06
419,489,t,2024-02-06
419,490,t,2024-02-06
419,491,f,2024-02-06
419,492,t,2024-02-06
419,493,f,2024-02-06
419,494,t,2024-02-06
419,495,t,2024-02-06
419,496,t,2024-02-06
419,497,t,2024-02-06
419,498,f,2024-02-06
419,499,t,2024-02-06
419,500,f,2024-02-06
419,501,f,2024-02-06
419,502,f,2024-02-06
419,503,t,2024-02-06
419,504,t,2024-02-06
419,505,t,2024-02-06
419,506,t,2024-02-06
419,507,t,2024-02-06
419,508,f,2024-02-06
419,509,f,2024-02-06
419,510,t,2024-02-06
419,511,t,2024-02-06
419,512,t,2024-02-06
419,513,t,2024-02-06
419,514,t,2024-02-06
419,515,f,2024-02-06
419,516,t,2024-02-06
419,517,f,2024-02-06
419,518,t,2024-02-06
419,519,f,2024-02-06
419,520,t,2024-02-06
419,521,f,2024-02-06
419,522,t,2024-02-06
419,523,f,2024-02-06
419,524,t,2024-02-06
419,525,t,2024-02-06
419,526,f,2024-02-06
419,527,t,2024-02-06
419,528,f,2024-02-06
419,529,f,2024-02-06
419,530,t,2024-02-06
419,531,f,2024-02-06
419,532,t,2024-02-06
419,533,t,2024-02-06
419,534,t,2024-02-06
419,535,f,2024-02-06
419,536,t,2024-02-06
419,537,t,2024-02-06
419,538,f,2024-02-06
419,539,t,2024-02-06
419,540,t,2024-02-06
419,541,f,2024-02-06
419,542,t,2024-02-06
419,543,f,2024-02-06
419,544,f,2024-02-06
419,545,t,2024-02-06
419,546,t,2024-02-06
419,547,f,2024-02-06
419,548,f,2024-02-06
419,549,t,2024-02-06
419,550,f,2024-02-06
419,551,t,2024-02-06
419,552,t,2024-02-06
419,553,t,2024-02-06
419,554,t,2024-02-06
419,555,t,2024-02-06
419,556,t,2024-02-06
419,557,t,2024-02-06
419,558,f,2024-02-06
419,559,f,2024-02-06
419,560,f,2024-02-06
419,561,t,2024-02-06
419,562,f,2024-02-06
419,563,t,2024-02-06
419,564,f,2024-02-06
419,565,t,2024-02-06
419,566,t,2024-02-06
419,567,f,2024-02-06
419,568,t,2024-02-06
419,569,f,2024-02-06
419,570,t,2024-02-06
419,571,f,2024-02-06
419,572,t,2024-02-06
419,573,t,2024-02-06
419,574,t,2024-02-06
419,575,t,2024-02-06
419,576,f,2024-02-06
419,577,f,2024-02-06
419,578,t,2024-02-06
419,579,f,2024-02-06
419,580,f,2024-02-06
419,581,f,2024-02-06
419,582,t,2024-02-06
419,583,f,2024-02-06
419,584,t,2024-02-06
419,585,t,2024-02-06
419,586,f,2024-02-06
419,587,t,2024-02-06
419,588,t,2024-02-06
419,589,f,2024-02-06
419,590,f,2024-02-06
419,591,f,2024-02-06
419,592,f,2024-02-06
419,593,t,2024-02-06
419,594,t,2024-02-06
419,595,t,2024-02-06
419,596,f,2024-02-06
419,597,t,2024-02-06
419,598,t,2024-02-06
419,599,f,2024-02-06
419,600,f,2024-02-06
419,601,f,2024-02-06
419,602,t,2024-02-06
419,603,t,2024-02-06
419,604,t,2024-02-06
419,605,f,2024-02-06
419,606,t,2024-02-06
419,607,f,2024-02-06
419,608,f,2024-02-06
419,609,f,2024-02-06
419,610,f,2024-02-06
419,611,t,2024-02-06
419,612,f,2024-02-06
419,613,t,2024-02-06
419,614,t,2024-02-06
419,615,f,2024-02-06
419,616,f,2024-02-06
419,617,t,2024-02-06
419,618,t,2024-02-06
419,619,t,2024-02-06
419,620,t,2024-02-06
419,621,t,2024-02-06
419,622,f,2024-02-06
419,623,f,2024-02-06
419,624,f,2024-02-06
419,625,f,2024-02-06
419,626,f,2024-02-06
419,627,t,2024-02-06
419,628,f,2024-02-06
419,629,t,2024-02-06
419,630,t,2024-02-06
419,631,t,2024-02-06
419,632,t,2024-02-06
419,633,f,2024-02-06
419,634,f,2024-02-06
419,635,t,2024-02-06
419,636,f,2024-02-06
419,637,t,2024-02-06
419,638,f,2024-02-06
419,639,f,2024-02-06
419,640,f,2024-02-06
419,641,t,2024-02-06
419,642,t,2024-02-06
419,643,f,2024-02-06
419,644,f,2024-02-06
419,645,t,2024-02-06
419,646,f,2024-02-06
419,647,f,2024-02-06
419,648,f,2024-02-06
419,649,f,2024-02-06
419,650,t,2024-02-06
419,651,t,2024-02-06
419,652,t,2024-02-06
419,653,t,2024-02-06
419,654,f,2024-02-06
419,655,f,2024-02-06
419,656,f,2024-02-06
419,657,f,2024-02-06
419,658,t,2024-02-06
419,659,f,2024-02-06
419,660,f,2024-02-06
419,661,t,2024-02-06
419,662,f,2024-02-06
419,663,f,2024-02-06
419,664,t,2024-02-06
419,665,f,2024-02-06
419,666,t,2024-02-06
419,667,t,2024-02-06
419,668,t,2024-02-06
419,669,f,2024-02-06
419,670,t,2024-02-06
419,671,t,2024-02-06
419,672,t,2024-02-06
419,673,t,2024-02-06
419,674,f,2024-02-06
419,675,f,2024-02-06
419,676,t,2024-02-06
419,677,f,2024-02-06
419,678,t,2024-02-06
419,679,t,2024-02-06
419,680,f,2024-02-06
419,681,t,2024-02-06
419,682,t,2024-02-06
419,683,t,2024-02-06
419,684,f,2024-02-06
419,685,t,2024-02-06
419,686,f,2024-02-06
419,687,t,2024-02-06
419,688,t,2024-02-06
419,689,f,2024-02-06
419,690,f,2024-02-06
419,691,f,2024-02-06
419,692,t,2024-02-06
419,693,f,2024-02-06
419,694,t,2024-02-06
419,695,f,2024-02-06
419,696,f,2024-02-06
419,697,f,2024-02-06
419,698,t,2024-02-06
419,699,f,2024-02-06
419,700,f,2024-02-06
419,701,f,2024-02-06
419,702,t,2024-02-06
419,703,t,2024-02-06
419,704,f,2024-02-06
419,705,t,2024-02-06
419,706,t,2024-02-06
419,707,t,2024-02-06
419,708,t,2024-02-06
419,709,f,2024-02-06
419,710,t,2024-02-06
419,711,t,2024-02-06
419,712,t,2024-02-06
419,713,t,2024-02-06
419,714,t,2024-02-06
419,715,t,2024-02-06
419,716,t,2024-02-06
419,717,t,2024-02-06
419,718,t,2024-02-06
419,719,t,2024-02-06
419,720,f,2024-02-06
419,721,t,2024-02-06
419,722,t,2024-02-06
419,723,t,2024-02-06
419,724,t,2024-02-06
419,725,t,2024-02-06
419,726,t,2024-02-06
419,727,t,2024-02-06
419,728,f,2024-02-06
419,729,f,2024-02-06
419,730,f,2024-02-06
419,731,t,2024-02-06
419,732,t,2024-02-06
419,733,t,2024-02-06
419,734,f,2024-02-06
419,735,f,2024-02-06
419,736,f,2024-02-06
419,737,f,2024-02-06
419,738,t,2024-02-06
419,739,t,2024-02-06
419,740,t,2024-02-06
419,741,f,2024-02-06
419,742,f,2024-02-06
419,743,f,2024-02-06
419,744,f,2024-02-06
419,745,t,2024-02-06
419,746,f,2024-02-06
419,747,t,2024-02-06
419,748,t,2024-02-06
419,749,t,2024-02-06
419,750,t,2024-02-06
419,751,f,2024-02-06
419,752,t,2024-02-06
419,753,f,2024-02-06
419,754,f,2024-02-06
419,755,t,2024-02-06
419,756,f,2024-02-06
419,757,t,2024-02-06
419,758,t,2024-02-06
419,759,t,2024-02-06
419,760,f,2024-02-06
419,761,f,2024-02-06
419,762,f,2024-02-06
419,763,f,2024-02-06
419,764,t,2024-02-06
419,765,t,2024-02-06
419,766,t,2024-02-06
419,767,f,2024-02-06
419,768,f,2024-02-06
419,769,f,2024-02-06
419,770,f,2024-02-06
419,771,f,2024-02-06
419,772,f,2024-02-06
419,773,t,2024-02-06
419,774,f,2024-02-06
419,775,t,2024-02-06
419,776,t,2024-02-06
419,777,t,2024-02-06
419,778,f,2024-02-06
419,779,f,2024-02-06
419,780,t,2024-02-06
420,391,f,2024-02-06
420,392,t,2024-02-06
420,393,f,2024-02-06
420,394,t,2024-02-06
420,395,f,2024-02-06
420,396,f,2024-02-06
420,397,f,2024-02-06
420,398,f,2024-02-06
420,399,t,2024-02-06
420,400,t,2024-02-06
420,401,f,2024-02-06
420,402,t,2024-02-06
420,403,t,2024-02-06
420,404,t,2024-02-06
420,405,f,2024-02-06
420,406,f,2024-02-06
420,407,t,2024-02-06
420,408,f,2024-02-06
420,409,f,2024-02-06
420,410,f,2024-02-06
420,411,t,2024-02-06
420,412,f,2024-02-06
420,413,f,2024-02-06
420,414,f,2024-02-06
420,415,f,2024-02-06
420,416,f,2024-02-06
420,417,t,2024-02-06
420,418,t,2024-02-06
420,419,t,2024-02-06
420,420,t,2024-02-06
420,421,f,2024-02-06
420,422,f,2024-02-06
420,423,f,2024-02-06
420,424,f,2024-02-06
420,425,f,2024-02-06
420,426,t,2024-02-06
420,427,f,2024-02-06
420,428,f,2024-02-06
420,429,t,2024-02-06
420,430,t,2024-02-06
420,431,f,2024-02-06
420,432,t,2024-02-06
420,433,t,2024-02-06
420,434,t,2024-02-06
420,435,f,2024-02-06
420,436,t,2024-02-06
420,437,t,2024-02-06
420,438,f,2024-02-06
420,439,f,2024-02-06
420,440,t,2024-02-06
420,441,t,2024-02-06
420,442,t,2024-02-06
420,443,f,2024-02-06
420,444,t,2024-02-06
420,445,f,2024-02-06
420,446,f,2024-02-06
420,447,t,2024-02-06
420,448,t,2024-02-06
420,449,t,2024-02-06
420,450,f,2024-02-06
420,451,t,2024-02-06
420,452,f,2024-02-06
420,453,t,2024-02-06
420,454,t,2024-02-06
420,455,f,2024-02-06
420,456,t,2024-02-06
420,457,t,2024-02-06
420,458,t,2024-02-06
420,459,f,2024-02-06
420,460,t,2024-02-06
420,461,t,2024-02-06
420,462,t,2024-02-06
420,463,f,2024-02-06
420,464,f,2024-02-06
420,465,t,2024-02-06
420,466,f,2024-02-06
420,467,f,2024-02-06
420,468,t,2024-02-06
420,469,t,2024-02-06
420,470,f,2024-02-06
420,471,f,2024-02-06
420,472,t,2024-02-06
420,473,f,2024-02-06
420,474,f,2024-02-06
420,475,f,2024-02-06
420,476,t,2024-02-06
420,477,f,2024-02-06
420,478,t,2024-02-06
420,479,f,2024-02-06
420,480,t,2024-02-06
420,481,t,2024-02-06
420,482,f,2024-02-06
420,483,f,2024-02-06
420,484,f,2024-02-06
420,485,f,2024-02-06
420,486,f,2024-02-06
420,487,t,2024-02-06
420,488,t,2024-02-06
420,489,t,2024-02-06
420,490,t,2024-02-06
420,491,t,2024-02-06
420,492,t,2024-02-06
420,493,f,2024-02-06
420,494,f,2024-02-06
420,495,t,2024-02-06
420,496,t,2024-02-06
420,497,f,2024-02-06
420,498,t,2024-02-06
420,499,f,2024-02-06
420,500,f,2024-02-06
420,501,f,2024-02-06
420,502,f,2024-02-06
420,503,t,2024-02-06
420,504,t,2024-02-06
420,505,t,2024-02-06
420,506,f,2024-02-06
420,507,t,2024-02-06
420,508,f,2024-02-06
420,509,t,2024-02-06
420,510,t,2024-02-06
420,511,f,2024-02-06
420,512,t,2024-02-06
420,513,t,2024-02-06
420,514,f,2024-02-06
420,515,t,2024-02-06
420,516,t,2024-02-06
420,517,f,2024-02-06
420,518,f,2024-02-06
420,519,f,2024-02-06
420,520,t,2024-02-06
420,521,t,2024-02-06
420,522,t,2024-02-06
420,523,f,2024-02-06
420,524,f,2024-02-06
420,525,f,2024-02-06
420,526,t,2024-02-06
420,527,f,2024-02-06
420,528,t,2024-02-06
420,529,t,2024-02-06
420,530,f,2024-02-06
420,531,t,2024-02-06
420,532,f,2024-02-06
420,533,t,2024-02-06
420,534,f,2024-02-06
420,535,f,2024-02-06
420,536,t,2024-02-06
420,537,t,2024-02-06
420,538,f,2024-02-06
420,539,f,2024-02-06
420,540,t,2024-02-06
420,541,f,2024-02-06
420,542,t,2024-02-06
420,543,f,2024-02-06
420,544,f,2024-02-06
420,545,t,2024-02-06
420,546,t,2024-02-06
420,547,t,2024-02-06
420,548,f,2024-02-06
420,549,t,2024-02-06
420,550,t,2024-02-06
420,551,t,2024-02-06
420,552,t,2024-02-06
420,553,f,2024-02-06
420,554,f,2024-02-06
420,555,f,2024-02-06
420,556,t,2024-02-06
420,557,t,2024-02-06
420,558,f,2024-02-06
420,559,f,2024-02-06
420,560,f,2024-02-06
420,561,t,2024-02-06
420,562,t,2024-02-06
420,563,t,2024-02-06
420,564,f,2024-02-06
420,565,f,2024-02-06
420,566,t,2024-02-06
420,567,f,2024-02-06
420,568,f,2024-02-06
420,569,f,2024-02-06
420,570,t,2024-02-06
420,571,f,2024-02-06
420,572,f,2024-02-06
420,573,f,2024-02-06
420,574,f,2024-02-06
420,575,t,2024-02-06
420,576,t,2024-02-06
420,577,t,2024-02-06
420,578,f,2024-02-06
420,579,f,2024-02-06
420,580,f,2024-02-06
420,581,f,2024-02-06
420,582,t,2024-02-06
420,583,f,2024-02-06
420,584,t,2024-02-06
420,585,t,2024-02-06
420,586,f,2024-02-06
420,587,t,2024-02-06
420,588,t,2024-02-06
420,589,t,2024-02-06
420,590,t,2024-02-06
420,591,f,2024-02-06
420,592,f,2024-02-06
420,593,t,2024-02-06
420,594,f,2024-02-06
420,595,t,2024-02-06
420,596,t,2024-02-06
420,597,t,2024-02-06
420,598,t,2024-02-06
420,599,f,2024-02-06
420,600,t,2024-02-06
420,601,f,2024-02-06
420,602,t,2024-02-06
420,603,t,2024-02-06
420,604,t,2024-02-06
420,605,f,2024-02-06
420,606,f,2024-02-06
420,607,f,2024-02-06
420,608,t,2024-02-06
420,609,f,2024-02-06
420,610,t,2024-02-06
420,611,t,2024-02-06
420,612,t,2024-02-06
420,613,t,2024-02-06
420,614,t,2024-02-06
420,615,f,2024-02-06
420,616,f,2024-02-06
420,617,t,2024-02-06
420,618,t,2024-02-06
420,619,t,2024-02-06
420,620,f,2024-02-06
420,621,f,2024-02-06
420,622,t,2024-02-06
420,623,f,2024-02-06
420,624,t,2024-02-06
420,625,t,2024-02-06
420,626,f,2024-02-06
420,627,t,2024-02-06
420,628,f,2024-02-06
420,629,t,2024-02-06
420,630,f,2024-02-06
420,631,t,2024-02-06
420,632,t,2024-02-06
420,633,t,2024-02-06
420,634,f,2024-02-06
420,635,t,2024-02-06
420,636,f,2024-02-06
420,637,t,2024-02-06
420,638,f,2024-02-06
420,639,t,2024-02-06
420,640,f,2024-02-06
420,641,t,2024-02-06
420,642,f,2024-02-06
420,643,f,2024-02-06
420,644,t,2024-02-06
420,645,t,2024-02-06
420,646,f,2024-02-06
420,647,f,2024-02-06
420,648,t,2024-02-06
420,649,f,2024-02-06
420,650,f,2024-02-06
420,651,t,2024-02-06
420,652,f,2024-02-06
420,653,t,2024-02-06
420,654,t,2024-02-06
420,655,f,2024-02-06
420,656,f,2024-02-06
420,657,t,2024-02-06
420,658,t,2024-02-06
420,659,f,2024-02-06
420,660,f,2024-02-06
420,661,t,2024-02-06
420,662,t,2024-02-06
420,663,t,2024-02-06
420,664,f,2024-02-06
420,665,t,2024-02-06
420,666,f,2024-02-06
420,667,t,2024-02-06
420,668,f,2024-02-06
420,669,f,2024-02-06
420,670,t,2024-02-06
420,671,t,2024-02-06
420,672,f,2024-02-06
420,673,f,2024-02-06
420,674,f,2024-02-06
420,675,f,2024-02-06
420,676,f,2024-02-06
420,677,f,2024-02-06
420,678,f,2024-02-06
420,679,f,2024-02-06
420,680,f,2024-02-06
420,681,t,2024-02-06
420,682,t,2024-02-06
420,683,t,2024-02-06
420,684,f,2024-02-06
420,685,t,2024-02-06
420,686,f,2024-02-06
420,687,f,2024-02-06
420,688,t,2024-02-06
420,689,f,2024-02-06
420,690,f,2024-02-06
420,691,t,2024-02-06
420,692,t,2024-02-06
